neighborhood,overall_qual,overall_cond,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,total_bsmt_sf,gr_liv_area,full_bath,half_bath,bedroom_abvgr,kitchen_qual,fireplaces,fireplace_qu,garage_finish,garage_area,garage_qual,mo_sold,saleprice,house_sold_age,exterior_2nd_present,paved_drive_present,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,mas_vnr_type_BrkFace,mas_vnr_type_CBlock,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,functional_Maj2,functional_Min1,functional_Min2,functional_Mod,functional_Sal,functional_Sev,functional_Typ,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_None,misc_feature_None,misc_feature_Othr,misc_feature_Shed,misc_feature_TenC
1,6,5,0.0,4,3,4,3,1,1,1055.0,1845,2,1,3,4,1,3,2,462.0,3,2,12.14950229404178,18,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
0,5,4,143.0,3,3,3,3,1,5,1176.0,1176,1,0,3,3,2,4,2,292.0,3,2,11.824079893607152,51,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,5,7,47.0,3,3,3,3,2,4,864.0,892,1,0,3,4,0,0,1,416.0,3,2,11.834284063781393,2,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,5,4,0.0,3,3,3,3,1,5,1022.0,1022,1,0,2,3,0,0,1,280.0,3,2,11.350406535472453,3,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,5,3,44.0,3,3,3,2,1,2,2136.0,2136,2,0,4,3,0,0,1,528.0,3,1,11.834284063781393,55,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1,6,5,0.0,3,3,4,3,4,6,926.0,1604,2,1,3,3,0,0,3,472.0,3,2,12.183315658407558,10,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,6,4,0.0,3,3,4,3,1,1,806.0,1647,1,1,4,2,0,0,1,216.0,3,2,11.759785542901755,60,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,5,8,0.0,3,4,3,3,1,5,864.0,864,1,0,3,4,1,3,1,420.0,3,3,11.813030057420567,1,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2,5,6,176.0,3,3,3,3,3,5,1076.0,1076,1,1,3,3,1,2,1,576.0,3,3,11.87196261669798,33,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,5,6,0.0,3,3,3,3,1,1,742.0,935,1,0,2,3,0,0,1,308.0,3,3,11.283512300642423,48,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,7,5,95.0,4,3,4,3,3,1,835.0,1663,2,1,3,4,0,0,2,478.0,3,3,12.167851432709975,4,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,5,7,0.0,3,5,3,3,1,4,768.0,1328,1,1,3,3,0,0,1,308.0,3,1,11.771436160121729,39,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,6,5,0.0,3,3,4,3,1,1,806.0,1572,2,1,3,3,1,3,3,373.0,3,2,12.031719258385396,11,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,6,5,0.0,3,3,3,3,1,2,739.0,1342,2,0,2,3,1,4,1,240.0,3,0,11.56171562913966,58,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,6,5,0.0,3,3,3,3,1,5,981.0,981,1,1,3,3,0,0,1,576.0,3,1,11.872346634576987,36,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2,5,6,0.0,3,3,4,3,1,1,1099.0,1099,1,1,3,4,0,0,1,352.0,3,2,11.877568578558138,2,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1,7,5,0.0,4,3,4,3,1,6,948.0,2110,2,1,3,4,2,2,2,463.0,3,2,12.230765258120545,8,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1,6,6,0.0,3,3,4,3,3,5,970.0,1026,1,0,2,3,1,1,1,528.0,3,0,11.870599909242044,33,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2,9,5,0.0,4,3,5,3,3,6,1419.0,1419,1,1,2,5,1,3,3,588.0,3,3,12.577636201962656,7,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4,9,5,760.0,5,3,5,3,4,6,2330.0,2364,2,1,2,5,2,4,3,820.0,3,1,13.323926946863102,0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2,5,5,0.0,3,4,4,3,1,6,1040.0,1040,1,0,3,4,0,0,1,576.0,3,2,11.931635799828413,13,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
4,8,5,0.0,4,3,4,3,1,5,1280.0,1280,2,0,2,4,0,0,2,506.0,3,4,12.162643087602838,18,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4,8,5,344.0,4,3,5,3,3,1,1143.0,2473,2,1,4,4,1,4,2,852.0,3,1,12.666657052859417,2,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,7,8,0.0,3,3,3,3,1,5,680.0,1302,1,1,2,4,2,4,1,224.0,3,3,12.015214757713933,9,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,5,5,0.0,3,3,3,3,1,3,1092.0,1092,1,0,3,3,0,0,1,264.0,3,0,11.719939634354555,42,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,6,8,0.0,3,3,3,4,4,6,988.0,1188,1,0,1,3,1,3,1,621.0,3,2,12.128111104060462,52,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,7,6,0.0,3,3,3,3,1,2,1045.0,1045,1,0,3,3,0,0,1,528.0,3,1,11.695247021764184,44,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,6,7,0.0,3,3,3,3,1,5,1093.0,1093,2,0,3,3,1,2,2,484.0,3,2,11.973509872299472,41,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1,6,5,0.0,4,3,4,3,1,1,798.0,1640,2,1,3,4,0,0,2,520.0,3,2,12.061046873479915,4,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,4,5,0.0,3,3,0,0,0,0,0.0,1224,2,0,2,3,0,0,1,462.0,3,1,11.53076538309856,45,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,7,9,0.0,4,4,4,4,1,5,560.0,1135,1,0,3,4,0,0,2,576.0,3,0,11.951180395901384,2,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,5,7,0.0,3,3,3,3,1,1,1054.0,1078,1,0,3,5,0,0,1,264.0,3,2,11.736069016284437,59,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,4,6,1.0,3,3,0,0,0,0,0.0,968,1,0,2,3,0,0,1,331.0,2,2,11.556942350387002,51,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4,9,5,216.0,4,3,5,3,1,6,1462.0,2224,2,1,4,5,1,4,3,738.0,3,2,12.765688433465597,4,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,3,4,0.0,3,3,0,0,0,0,0.0,1040,2,0,2,3,0,0,1,400.0,3,3,11.44571671527678,56,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2,7,5,158.0,4,3,4,3,1,6,873.0,1790,2,1,3,4,0,0,2,588.0,3,2,12.170445467887022,9,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2,6,7,0.0,3,3,5,3,1,1,588.0,2555,2,0,3,3,1,4,3,672.0,3,3,12.160028707028767,14,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,6,8,0.0,3,3,3,3,1,1,813.0,813,1,0,2,4,0,0,1,270.0,2,2,11.608235644774552,1,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2,8,5,108.0,4,3,4,3,3,6,1299.0,1872,2,1,3,5,1,3,2,531.0,3,2,12.474189562487116,8,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,5,6,0.0,3,3,3,3,1,3,1050.0,1050,1,0,2,3,0,0,1,338.0,3,2,11.766792188927278,53,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4,9,5,738.0,4,4,5,3,4,3,1733.0,3500,3,1,4,5,1,3,2,959.0,3,2,13.27851205989426,12,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,4,5,132.0,3,3,3,3,1,5,864.0,948,1,0,3,3,0,0,1,248.0,3,1,11.617285480294472,53,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,5,5,0.0,3,3,2,3,1,1,750.0,1316,1,0,4,3,0,0,1,576.0,3,1,11.407564949312402,57,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,6,5,113.0,3,4,4,3,1,2,1021.0,2380,2,1,3,3,1,1,1,596.0,3,3,11.76756768334381,28,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2,6,7,72.0,4,3,3,3,1,4,1296.0,1640,1,0,3,4,1,4,1,924.0,3,2,12.319401330837177,2,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2,6,5,0.0,4,3,4,3,1,6,600.0,1200,2,1,2,4,0,0,2,480.0,3,2,12.013700752882718,3,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,6,8,0.0,3,4,3,3,1,1,662.0,1324,1,0,3,3,0,0,1,180.0,3,1,11.711776323715394,17,0.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3,8,5,99.84353405725568,4,3,4,3,3,6,1546.0,1564,2,0,2,5,1,4,2,502.0,3,3,12.49612690212701,0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4,9,5,860.0,5,3,5,3,1,1,1926.0,3140,3,1,4,5,2,4,3,820.0,3,3,13.091904169919621,0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
0,6,5,0.0,3,3,3,3,1,1,1595.0,2486,2,0,5,3,1,4,1,576.0,3,1,12.301382825334498,44,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2,6,5,128.0,3,3,4,3,1,6,864.0,1771,2,1,3,4,0,0,2,600.0,3,3,12.281643832377247,11,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4,8,5,42.0,4,3,5,3,2,6,1836.0,1836,2,0,3,4,1,4,3,862.0,3,1,12.542544882151386,4,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4,8,5,504.0,4,3,4,3,2,6,1603.0,1575,2,0,2,4,1,3,3,732.0,3,2,12.556729517143344,4,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,4,6,0.0,3,3,4,3,3,4,630.0,630,1,0,1,3,0,0,0,0.0,0,2,11.344506813345266,37,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,6,7,218.0,3,3,3,3,4,4,1395.0,1395,1,0,2,3,1,3,2,440.0,3,2,12.165250651009918,26,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,7,8,0.0,3,3,3,3,1,1,502.0,1004,1,0,2,4,1,1,1,200.0,2,3,11.56171562913966,56,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
2,7,5,0.0,4,3,4,3,1,6,1860.0,1836,2,0,3,4,1,4,3,484.0,3,1,12.28690119819279,1,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,5,6,203.0,2,2,3,3,1,3,1296.0,1496,2,0,3,4,0,0,2,450.0,3,1,11.86005499606543,48,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,5,7,0.0,3,3,3,3,1,4,894.0,894,1,0,3,4,0,0,2,450.0,3,2,11.77528972943772,5,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2,5,5,136.0,3,3,4,3,1,3,1040.0,1040,2,0,3,3,0,0,0,0.0,0,3,11.728036844587175,31,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,5,6,0.0,3,3,4,3,1,5,859.0,1828,2,0,3,4,0,0,0,0.0,0,1,11.924432285124535,8,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,5,6,0.0,3,3,3,3,1,6,1008.0,1008,1,0,2,3,0,0,2,280.0,3,4,11.845819880243557,3,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,4,5,0.0,3,3,3,3,1,5,864.0,864,1,0,3,3,0,0,1,528.0,3,1,11.280678099406549,52,1.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3,8,5,32.0,4,3,4,3,3,6,1476.0,1484,2,0,2,5,1,4,2,472.0,3,2,12.490875577231112,1,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,6,5,0.0,3,3,4,3,2,3,768.0,790,1,0,2,3,0,0,1,160.0,2,0,11.418614785498987,58,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,5,6,157.0,3,3,4,3,1,5,1122.0,1934,2,1,3,3,1,3,1,567.0,3,3,12.128111104060462,32,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
0,5,6,0.0,3,3,3,3,1,5,1150.0,1150,1,0,3,3,0,0,2,300.0,3,2,11.856515169360305,47,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
4,8,5,0.0,4,3,4,3,1,1,1582.0,2152,2,1,3,4,1,4,1,728.0,3,2,12.468882964346784,0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
